"price","zipcode","room_type","bedrooms","accommodates","neighbourhood_group_cleansed","availability_30","host_is_superhost","review_scores_rating","review_scores_location","TV","Elevator","cleaning_fee","property_type","minimum_nights","bathrooms"
47,"10035","Private room",1,1,"Manhattan",18,0,96,9,"1","0",100,"House",1,2
69,"10002","Private room",1,2,"Manhattan",0,0,91,10,"0","0",25,"Apartment",3,1
159,"11230","Entire home/apt",2,5,"Brooklyn",0,0,94,9,"1","0",56,"Apartment",1,1
180,"11233","Entire home/apt",2,4,"Brooklyn",15,0,96,9,"1","0",80,"Townhouse",4,1
110,"11206","Entire home/apt",1,2,"Brooklyn",1,0,100,10,"1","0",60,"Apartment",5,1
50,"10031","Private room",1,2,"Manhattan",0,1,96,9,"1","0",25,"Apartment",2,1
65,"10458","Private room",0,1,"Bronx",5,1,100,10,"0","0",20,"House",2,1
75,"10033","Private room",1,2,"Manhattan",8,0,100,10,"1","1",25,"Apartment",1,1
299,"11692","Entire home/apt",3,6,"Queens",5,0,94,10,"1","0",250,"House",3,3
288,"10001","Entire home/apt",2,5,"Manhattan",8,1,95,10,"1","0",99,"Apartment",3,1
40,"11206","Private room",1,2,"Brooklyn",0,0,93,10,"1","0",20,"Apartment",5,1
300,"11103","Entire home/apt",2,6,"Queens",19,0,90,10,"1","0",150,"Apartment",2,2
136,"11221","Entire home/apt",3,6,"Brooklyn",15,0,100,10,"0","0",158,"Apartment",2,1
184,"10002","Entire home/apt",1,5,"Manhattan",4,0,91,9,"1","0",63,"Apartment",1,1
105,"10019","Private room",1,2,"Manhattan",0,0,100,10,"1","0",49,"Apartment",1,1
67,"11206","Private room",1,1,"Brooklyn",0,0,88,9,"0","0",60,"Apartment",60,1
42,"10032","Private room",1,1,"Manhattan",3,0,100,10,"0","0",45,"Apartment",3,1
55,"11369","Private room",1,2,"Queens",14,1,98,10,"0","0",10,"House",1,1
100,"11206","Entire home/apt",1,3,"Brooklyn",4,1,98,10,"1","1",59,"Apartment",3,1
160,"11231","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"0","0",40,"Apartment",5,1
95,"10029","Entire home/apt",2,6,"Manhattan",0,0,92,8,"1","0",200,"Apartment",30,1
175,"10022","Entire home/apt",1,2,"Manhattan",16,0,80,10,"1","1",100,"Condominium",1,1
199,"11215","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"1","1",0,"Apartment",1,1
45,"11237","Private room",1,1,"Brooklyn",3,0,100,10,"1","0",40,"Apartment",4,1
45,"11211","Private room",1,2,"Brooklyn",0,1,97,10,"0","0",15,"Apartment",1,1
33,"11104","Private room",1,1,"Queens",0,0,100,6,"1","0",30,"Townhouse",30,1
150,"10030","Entire home/apt",1,3,"Manhattan",29,0,91,9,"1","0",100,"Apartment",3,1
90,"11205","Private room",1,2,"Brooklyn",0,0,89,9,"0","1",18,"Apartment",30,2
90,"11225","Private room",1,2,"Brooklyn",0,0,97,9,"1","0",75,"Apartment",3,1
117,"10035","Entire home/apt",1,4,"Manhattan",2,0,92,9,"1","0",0,"Apartment",3,1
100,"11222","Entire home/apt",1,2,"Brooklyn",1,0,100,10,"1","0",50,"Apartment",2,1
56,"11104","Private room",1,2,"Queens",0,0,100,10,"0","0",20,"Apartment",1,1
55,"10034","Private room",1,3,"Manhattan",17,0,89,9,"0","1",70,"Apartment",4,1
229,"11215","Entire home/apt",3,5,"Brooklyn",5,1,100,10,"1","0",120,"Apartment",2,1
160,"11211","Entire home/apt",2,6,"Brooklyn",5,1,95,10,"1","0",45,"Apartment",3,1
55,"11355","Private room",1,3,"Queens",0,0,92,10,"1","1",0,"Apartment",1,1
180,"10016","Entire home/apt",0,2,"Manhattan",0,0,100,10,"1","1",50,"Apartment",4,1
119,"10001","Private room",1,2,"Manhattan",3,1,94,10,"1","0",20,"Apartment",4,1
65,"10031","Private room",1,1,"Manhattan",18,0,100,10,"1","0",10,"Apartment",3,1
100,"11238","Entire home/apt",1,3,"Brooklyn",0,0,94,9,"1","0",0,"Apartment",2,1
65,"11216","Private room",1,2,"Brooklyn",8,0,100,10,"1","0",50,"Apartment",1,1
75,"11233","Private room",1,2,"Brooklyn",9,1,99,9,"1","0",40,"House",14,1
69,"10013","Private room",1,1,"Manhattan",13,0,96,10,"0","0",65,"Apartment",2,1
249,"10036","Entire home/apt",2,5,"Manhattan",21,0,75,10,"1","0",100,"Apartment",1,1
92,"10025","Entire home/apt",1,4,"Manhattan",0,0,80,10,"0","1",15,"Apartment",1,1
55,"","Private room",1,2,"Brooklyn",0,0,80,10,"1","0",0,"Apartment",1,1
49,"11220","Private room",1,2,"Brooklyn",24,0,98,10,"0","0",19,"Apartment",1,1
100,"10031","Entire home/apt",1,4,"Manhattan",2,0,93,9,"1","0",120,"Condominium",2,1
169,"11213","Entire home/apt",1,3,"Brooklyn",9,0,87,10,"0","0",35,"Apartment",2,2
59,"10033","Private room",1,2,"Manhattan",6,1,90,8,"1","0",29,"Apartment",9,1
85,"11233","Entire home/apt",0,4,"Brooklyn",0,0,95,10,"1","0",90,"Loft",4,1
150,"10009","Entire home/apt",1,2,"Manhattan",4,0,100,9,"0","0",80,"Apartment",2,1
120,"11233","Entire home/apt",1,3,"Brooklyn",0,0,100,10,"0","0",50,"Apartment",10,1
89,"10026","Private room",1,2,"Manhattan",0,1,99,10,"1","0",35,"Apartment",6,1
333,"10019","Entire home/apt",2,5,"Manhattan",0,0,100,10,"1","1",120,"Condominium",12,3
119,"10001","Private room",1,2,"Manhattan",0,1,96,10,"1","0",30,"Apartment",2,1
97,"11216","Entire home/apt",0,2,"Brooklyn",4,0,90,10,"0","0",0,"Other",1,1
110,"10028","Entire home/apt",0,2,"Manhattan",0,0,95,10,"0","0",50,"Apartment",2,1
289,"10012","Entire home/apt",0,4,"Manhattan",0,0,100,10,"0","0",0,"Apartment",3,1
199,"10018","Private room",1,4,"Manhattan",5,0,86,10,"1","1",50,"Other",1,1
80,"11221","Entire home/apt",1,3,"Brooklyn",0,0,100,10,"1","0",25,"Apartment",1,1
120,"11237","Private room",1,1,"Brooklyn",8,0,93,9,"1","0",150,"Loft",5,1
160,"10017","Entire home/apt",0,4,"Manhattan",0,0,93,10,"1","0",40,"Apartment",3,1
150,"11211","Private room",1,3,"Brooklyn",21,0,94,10,"1","1",150,"Loft",2,1
80,"11211","Private room",1,2,"Brooklyn",0,0,100,10,"1","1",25,"Apartment",2,1
216,"10005","Entire home/apt",0,2,"Manhattan",7,1,98,10,"1","1",75,"Apartment",2,1
204,"10010","Entire home/apt",1,2,"Manhattan",30,0,100,10,"0","1",149,"Loft",5,1
40,"11206","Private room",0,2,"Brooklyn",0,0,20,2,"0","0",0,"Apartment",1,1
99,"10024","Entire home/apt",0,2,"Manhattan",0,0,92,10,"1","0",25,"Apartment",2,1
119,"11216","Entire home/apt",1,2,"Brooklyn",0,0,96,10,"1","0",75,"Apartment",2,1
300,"10036","Entire home/apt",0,2,"Manhattan",5,0,100,10,"0","1",100,"Apartment",4,1
50,"10031","Private room",1,2,"Manhattan",4,0,92,10,"1","1",10,"Apartment",1,2
45,"10032","Private room",1,2,"Manhattan",0,0,90,9,"0","0",0,"Apartment",1,1
40,"11206","Private room",1,2,"Brooklyn",0,0,95,9,"0","0",30,"Apartment",1,2
97,"10027","Private room",1,2,"Manhattan",0,0,92,9,"0","1",15,"Apartment",1,1
165,"11215","Entire home/apt",2,4,"Brooklyn",0,1,99,10,"1","0",60,"Apartment",2,2
300,"10036","Entire home/apt",1,2,"Manhattan",8,0,60,10,"1","1",50,"Apartment",1,1
295,"10069","Entire home/apt",1,3,"Manhattan",0,0,96,10,"1","1",80,"Apartment",10,2
105,"10019","Private room",1,2,"Manhattan",0,0,100,10,"1","1",35,"Apartment",3,1
154,"10013","Entire home/apt",1,4,"Manhattan",15,0,73,7,"1","1",130,"Other",30,1
98,"11222","Private room",1,2,"Brooklyn",0,0,94,10,"0","0",0,"Apartment",2,1
199,"10018","Private room",1,4,"Manhattan",30,0,100,10,"1","1",50,"Other",1,1
100,"11225","Entire home/apt",1,3,"Brooklyn",0,0,80,7,"1","1",35,"Apartment",3,1
150,"11215","Entire home/apt",1,5,"Brooklyn",7,1,96,10,"1","0",100,"Apartment",2,1
125,"11216","Entire home/apt",2,6,"Brooklyn",0,0,89,9,"1","0",100,"Apartment",3,1
115,"11224","Entire home/apt",2,3,"Brooklyn",12,0,93,9,"1","0",20,"Apartment",2,1
69,"11211","Private room",1,1,"Brooklyn",1,0,100,10,"1","0",50,"Apartment",4,1
90,"11216","Entire home/apt",1,3,"Brooklyn",6,1,94,9,"1","0",100,"Apartment",3,1
55,"11221","Private room",1,2,"Brooklyn",13,0,100,10,"0","0",25,"Apartment",2,4
59,"11213","Private room",1,2,"Brooklyn",26,0,60,8,"1","0",75,"Apartment",15,1
76,"10037","Entire home/apt",0,2,"Manhattan",0,0,100,10,"1","1",0,"Apartment",3,1
75,"11206","Private room",1,2,"Brooklyn",4,0,94,10,"0","0",15,"Apartment",2,2
195,"10014","Entire home/apt",1,3,"Manhattan",0,0,93,10,"1","0",50,"Apartment",2,1
75,"11221","Private room",1,2,"Brooklyn",4,0,96,9,"1","0",0,"Apartment",2,1
140,"10012","Private room",1,2,"Manhattan",8,1,93,10,"0","1",75,"Apartment",1,1
255,"11217","Entire home/apt",1,2,"Brooklyn",3,0,100,10,"1","0",60,"Apartment",3,1
80,"11369","Private room",1,2,"Queens",0,1,98,10,"1","0",0,"House",1,2
399,"10016","Entire home/apt",3,9,"Manhattan",16,0,84,10,"0","0",59,"Apartment",2,2
78,"11236","Private room",2,5,"Brooklyn",12,1,95,9,"1","0",40,"Condominium",2,1
140,"11221","Entire home/apt",1,2,"Brooklyn",1,1,98,9,"0","0",70,"Apartment",7,1
295,"10014","Private room",1,2,"Manhattan",11,1,94,10,"1","0",125,"Apartment",5,1
35,"11237","Private room",1,1,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",5,1
52,"11237","Private room",1,2,"Brooklyn",0,0,60,8,"1","0",0,"Apartment",1,1
40,"10029","Private room",1,1,"Manhattan",0,0,100,10,"1","0",0,"Apartment",5,1
265,"10016","Entire home/apt",0,2,"Manhattan",13,1,100,10,"1","1",120,"Apartment",2,1
230,"10012","Entire home/apt",1,2,"Manhattan",18,1,100,10,"1","0",100,"Apartment",5,1
59,"10467","Private room",1,2,"Bronx",30,0,100,10,"1","0",25,"House",1,2
199,"11205","Private room",1,2,"Brooklyn",30,1,100,10,"1","1",0,"House",1,1
44,"11217","Private room",1,1,"Brooklyn",0,0,93,10,"0","1",25,"Condominium",2,1
135,"10013","Private room",1,2,"Manhattan",25,0,91,10,"1","0",70,"Apartment",2,1
140,"11373","Private room",1,2,"Queens",8,0,87,10,"1","0",35,"Apartment",1,1
55,"11211","Private room",1,2,"Brooklyn",29,0,100,10,"0","0",30,"Apartment",2,1
120,"11211","Private room",1,2,"Brooklyn",9,1,98,10,"1","1",40,"Apartment",3,1
88,"10026","Private room",1,1,"Manhattan",12,0,92,10,"1","0",5,"Apartment",1,1
150,"11225","Entire home/apt",0,2,"Brooklyn",10,0,92,10,"0","0",0,"Apartment",2,1
55,"11385","Private room",1,2,"Queens",3,0,90,10,"0","0",20,"Townhouse",1,2
95,"11206","Entire home/apt",1,4,"Brooklyn",0,0,100,10,"0","0",50,"Apartment",1,2
280,"11377","Entire home/apt",3,6,"Queens",16,1,98,9,"1","0",120,"Apartment",2,2
60,"11221","Private room",1,2,"Brooklyn",0,0,90,9,"0","0",0,"Townhouse",30,1
25,"11216","Shared room",1,1,"Brooklyn",19,0,97,9,"0","0",0,"Apartment",2,2
79,"10009","Private room",1,2,"Manhattan",0,0,80,10,"0","0",10,"Apartment",4,2
80,"11225","Entire home/apt",1,1,"Brooklyn",0,1,99,10,"1","1",120,"Apartment",2,1
150,"10029","Entire home/apt",1,3,"Manhattan",0,0,96,10,"1","0",10,"Apartment",1,1
65,"11226","Private room",1,2,"Brooklyn",13,0,100,10,"1","0",35,"Other",2,1
200,"10003","Entire home/apt",1,2,"Manhattan",0,1,97,10,"1","0",110,"Apartment",2,1
150,"11226","Entire home/apt",2,4,"Brooklyn",1,1,97,9,"1","0",100,"Apartment",4,1
57,"11206","Private room",1,2,"Brooklyn",0,0,100,10,"1","0",25,"Loft",4,1
155,"11238","Entire home/apt",1,3,"Brooklyn",0,0,88,9,"1","0",50,"Apartment",3,1
70,"11103","Private room",1,2,"Queens",30,1,100,10,"1","0",0,"House",10,1
72,"11206","Private room",1,1,"Brooklyn",0,0,100,10,"0","1",5,"Apartment",3,1
140,"11211","Entire home/apt",2,2,"Brooklyn",0,0,97,10,"0","0",60,"Apartment",2,1
72,"10304","Private room",1,2,"Staten Island",0,0,97,10,"1","0",25,"House",2,1
90,"10037","Private room",1,2,"Manhattan",0,1,96,9,"0","1",0,"Apartment",1,1
120,"11211","Entire home/apt",1,2,"Brooklyn",0,1,80,10,"1","0",105,"Other",29,1
52,"10029","Private room",1,2,"Manhattan",8,0,88,9,"1","0",25,"Apartment",3,1
175,"10003","Private room",1,2,"Manhattan",30,0,96,10,"0","0",13,"Apartment",1,1
130,"10031","Entire home/apt",1,3,"Manhattan",1,0,87,9,"1","1",60,"Apartment",2,1
43,"11221","Private room",1,2,"Brooklyn",29,0,100,6,"1","0",30,"Townhouse",30,1
220,"11370","Private room",3,6,"Queens",18,0,92,9,"1","0",25,"Apartment",1,1
130,"10306","Entire home/apt",2,6,"Staten Island",13,0,100,10,"1","0",120,"Apartment",1,1
199,"11222","Entire home/apt",1,6,"Brooklyn",0,1,96,9,"1","0",0,"Other",30,1
120,"11231","Entire home/apt",1,3,"Brooklyn",6,0,100,10,"1","0",120,"Apartment",2,1
80,"10016","Shared room",1,2,"Manhattan",30,1,92,10,"1","1",45,"Apartment",1,1
32,"10032","Shared room",1,1,"Manhattan",22,0,92,9,"1","0",40,"Apartment",1,1
130,"11231","Entire home/apt",1,2,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",4,1
53,"11237","Private room",1,2,"Brooklyn",5,0,94,9,"1","0",30,"Apartment",1,1
89,"10033","Entire home/apt",1,2,"Manhattan",23,0,93,10,"1","1",150,"Apartment",2,1
199,"10018","Private room",1,2,"Manhattan",22,0,95,10,"1","1",50,"Other",1,1
149,"10003","Private room",1,2,"Manhattan",0,0,96,10,"0","0",40,"Loft",2,1
70,"10030","Private room",1,2,"Manhattan",0,0,100,9,"1","1",50,"Apartment",1,1
240,"10005","Entire home/apt",1,4,"Manhattan",6,1,97,9,"1","1",75,"Apartment",2,1
115,"10029","Entire home/apt",1,2,"Manhattan",2,0,93,9,"1","1",25,"Apartment",4,1
220,"10014","Entire home/apt",2,3,"Manhattan",0,0,100,10,"0","0",100,"Townhouse",10,1
220,"11369","Entire home/apt",0,1,"Queens",0,0,100,10,"0","0",0,"Other",1,1
400,"10014","Entire home/apt",2,4,"Manhattan",0,0,100,10,"1","0",100,"Apartment",5,1
52,"11207","Private room",1,3,"Brooklyn",10,0,89,9,"1","0",75,"House",3,1
40,"11206","Private room",1,1,"Brooklyn",0,0,93,9,"0","0",20,"Apartment",2,1
126,"10021","Entire home/apt",0,2,"Manhattan",0,0,93,10,"1","0",30,"Apartment",1,1
270,"10017","Entire home/apt",1,4,"Manhattan",0,0,100,10,"1","1",0,"Condominium",4,1
295,"11234","Entire home/apt",2,4,"Brooklyn",30,0,100,10,"1","0",30,"House",1,1
110,"10031","Entire home/apt",0,2,"Manhattan",0,0,95,9,"0","0",40,"Apartment",5,1
115,"11106","Entire home/apt",1,2,"Queens",0,0,90,10,"1","0",50,"Apartment",5,1
200,"11211","Entire home/apt",1,3,"Brooklyn",9,0,100,10,"1","1",140,"Apartment",2,1
52,"11237","Private room",1,2,"Brooklyn",0,0,100,10,"1","0",25,"Apartment",2,1
40,"11221","Private room",1,1,"Brooklyn",4,0,90,9,"1","0",50,"Apartment",1,1
150,"11375","Entire home/apt",1,3,"Queens",22,0,85,10,"1","1",80,"Apartment",5,1
185,"","Entire home/apt",2,4,"Manhattan",2,1,97,10,"1","0",25,"Apartment",2,1
120,"11225","Entire home/apt",1,4,"Brooklyn",3,1,97,10,"1","0",50,"Apartment",1,1
30,"11377","Shared room",1,1,"Queens",30,0,100,10,"0","0",25,"Other",1,1
130,"10018","Private room",1,2,"Manhattan",0,0,100,10,"1","1",0,"Apartment",1,2
80,"10475","Private room",1,2,"Bronx",30,0,90,9,"1","1",50,"Apartment",3,1
299,"10002","Entire home/apt",3,5,"Manhattan",0,1,96,10,"1","0",100,"Apartment",30,1
269,"10036","Entire home/apt",1,5,"Manhattan",0,0,97,10,"1","1",59,"Condominium",5,1
110,"10012","Entire home/apt",1,2,"Manhattan",0,0,100,10,"1","0",50,"Apartment",10,1
130,"11233","Entire home/apt",2,5,"Brooklyn",0,0,95,9,"1","0",0,"Apartment",30,1
59,"11213","Private room",1,2,"Brooklyn",0,1,97,9,"1","1",25,"Apartment",2,1
150,"10031","Private room",1,2,"Manhattan",27,0,20,4,"1","0",10,"Apartment",1,1
220,"11211","Entire home/apt",1,3,"Brooklyn",0,0,100,10,"1","1",100,"Apartment",4,1
120,"11217","Entire home/apt",1,2,"Brooklyn",0,0,100,8,"0","0",35,"Apartment",2,1
177,"10021","Entire home/apt",0,3,"Manhattan",27,0,98,10,"0","0",90,"Apartment",2,1
290,"10022","Entire home/apt",2,3,"Manhattan",27,0,80,10,"1","0",0,"Apartment",4,1
100,"11215","Private room",1,2,"Brooklyn",28,0,100,10,"0","0",0,"Apartment",1,1
215,"10014","Entire home/apt",0,2,"Manhattan",0,0,100,10,"1","0",50,"Apartment",5,1
30,"11205","Shared room",1,1,"Brooklyn",27,0,90,9,"1","0",9,"Other",1,2
300,"10001","Entire home/apt",1,3,"Manhattan",11,0,100,10,"1","1",150,"Loft",5,2
150,"10027","Private room",1,1,"Manhattan",28,0,89,10,"1","1",20,"Other",1,1
85,"10019","Private room",1,1,"Manhattan",0,0,100,9,"1","1",10,"Apartment",1,1
110,"10002","Entire home/apt",1,2,"Manhattan",5,0,100,10,"0","0",60,"Apartment",8,1
50,"10029","Shared room",1,2,"Manhattan",19,0,100,10,"1","0",12,"Apartment",1,2
57,"11216","Private room",1,3,"Brooklyn",0,0,94,9,"1","0",35,"Townhouse",2,1
100,"10024","Private room",1,2,"Manhattan",0,0,98,10,"0","0",30,"Apartment",5,1
50,"10032","Private room",1,2,"Manhattan",1,1,99,9,"1","1",0,"Apartment",1,1
79,"11207","Entire home/apt",2,4,"Brooklyn",2,1,97,9,"1","0",50,"Apartment",1,1
189,"11215","Entire home/apt",2,4,"Brooklyn",5,1,100,10,"1","0",50,"Apartment",1,1
115,"10025","Entire home/apt",0,1,"Manhattan",7,0,91,10,"1","0",0,"Apartment",3,1
69,"11219","Private room",1,2,"Brooklyn",30,0,100,10,"0","0",20,"Apartment",2,1
75,"11233","Private room",1,1,"Brooklyn",30,1,98,9,"1","0",20,"Other",20,2
275,"11216","Entire home/apt",2,5,"Brooklyn",6,0,100,9,"0","0",130,"Apartment",5,2
35,"11238","Private room",1,2,"Brooklyn",0,0,100,10,"1","0",0,"Apartment",1,1
90,"10002","Private room",1,2,"Manhattan",6,1,96,10,"1","0",25,"Apartment",2,1
235,"10028","Entire home/apt",1,2,"Manhattan",0,0,91,10,"1","0",120,"Apartment",120,1
85,"10019","Shared room",1,2,"Manhattan",25,0,100,10,"1","1",5,"Apartment",1,3
77,"11101","Private room",1,2,"Queens",15,0,85,9,"1","0",50,"Apartment",3,1
50,"11211","Private room",1,1,"Brooklyn",0,0,100,10,"0","0",0,"Apartment",5,1
60,"10027","Private room",1,1,"Manhattan",0,0,87,10,"0","1",5,"Apartment",1,1
150,"10037","Entire home/apt",0,4,"Manhattan",0,0,92,9,"1","0",50,"Apartment",2,1
200,"11206","Entire home/apt",2,4,"Brooklyn",0,0,100,10,"1","0",100,"Apartment",2,1
115,"11217","Private room",1,2,"Brooklyn",7,1,94,10,"0","0",15,"House",2,1
245,"11231","Entire home/apt",3,6,"Brooklyn",7,0,94,10,"1","0",140,"Apartment",3,1
99,"10024","Private room",1,2,"Manhattan",17,0,100,10,"1","0",60,"Apartment",2,1
115,"11385","Entire home/apt",1,2,"Queens",10,1,94,10,"0","0",25,"House",2,1
80,"10006","Private room",1,1,"Manhattan",0,0,100,10,"1","1",10,"Apartment",2,1
194,"10012","Entire home/apt",1,3,"Manhattan",29,0,100,10,"1","0",100,"Apartment",1,1
149,"10036","Private room",1,2,"Manhattan",22,1,99,10,"0","1",59,"Apartment",4,1
250,"11379","Entire home/apt",1,3,"Queens",29,1,95,10,"1","0",50,"Apartment",2,1
150,"10025","Entire home/apt",2,4,"Manhattan",0,0,100,10,"1","1",80,"Apartment",6,1
148,"10023","Entire home/apt",0,2,"Manhattan",7,1,95,10,"1","1",100,"Apartment",4,1
96,"10075","Entire home/apt",1,2,"Manhattan",0,1,97,10,"1","0",75,"Apartment",2,1
275,"11692","Entire home/apt",2,6,"Queens",5,1,100,10,"0","0",99,"Condominium",2,2
145,"10036","Private room",1,3,"Manhattan",12,0,100,10,"0","0",100,"Apartment",1,1
129,"10024","Private room",1,2,"Manhattan",0,0,88,9,"1","0",45,"Apartment",3,1
149,"11217","Private room",1,2,"Brooklyn",29,0,84,9,"1","1",0,"Other",1,1
299,"11215","Entire home/apt",1,6,"Brooklyn",23,0,100,10,"0","0",99,"House",3,1
75,"11105","Private room",1,1,"Queens",0,0,100,8,"0","0",5,"Apartment",3,1
149,"11211","Entire home/apt",1,2,"Brooklyn",0,1,99,10,"1","1",50,"Apartment",5,1
100,"10025","Private room",1,2,"Manhattan",28,0,100,10,"1","0",0,"Apartment",4,1
60,"11103","Private room",1,2,"Queens",0,1,98,10,"1","0",29,"Apartment",1,1
155,"10024","Entire home/apt",0,2,"Manhattan",0,0,100,10,"0","0",0,"Apartment",3,1
79,"11103","Private room",1,2,"Queens",11,0,100,10,"0","0",40,"Other",1,1
35,"10028","Private room",1,2,"Manhattan",0,0,90,10,"0","0",0,"Apartment",11,1
55,"11373","Private room",1,3,"Queens",0,0,84,9,"0","0",25,"Apartment",3,1
250,"11218","Entire home/apt",3,5,"Brooklyn",3,0,100,10,"1","0",100,"House",4,3
199,"10026","Entire home/apt",1,2,"Manhattan",10,1,98,9,"1","1",100,"Apartment",3,1
85,"11214","Entire home/apt",1,2,"Brooklyn",0,0,95,9,"1","0",60,"Apartment",1,1
50,"11235","Shared room",1,1,"Brooklyn",0,0,100,10,"0","1",25,"Apartment",1,1
214,"10021","Entire home/apt",0,2,"Manhattan",10,1,98,10,"1","0",125,"Apartment",3,1
50,"11211","Private room",1,1,"Brooklyn",0,0,96,10,"0","0",30,"Apartment",2,1
60,"11104","Private room",1,1,"Queens",0,0,100,10,"1","0",0,"Apartment",4,1
116,"10009","Entire home/apt",1,2,"Manhattan",13,0,95,10,"1","1",75,"Apartment",30,1
215,"10022","Entire home/apt",2,5,"Manhattan",27,0,100,10,"0","0",149,"Apartment",3,1
200,"10075","Entire home/apt",1,4,"Manhattan",0,0,100,9,"1","1",100,"Loft",3,1
300,"10031","Entire home/apt",3,10,"Manhattan",5,1,97,10,"1","0",200,"House",4,2
59,"11220","Private room",1,3,"Brooklyn",27,1,96,9,"0","0",19,"Apartment",1,1
100,"11377","Entire home/apt",1,4,"Queens",0,0,90,10,"1","0",75,"Apartment",3,1
350,"11226","Entire home/apt",4,8,"Brooklyn",0,1,100,10,"1","0",250,"House",7,2
200,"10003","Entire home/apt",1,4,"Manhattan",0,1,98,10,"1","0",80,"Apartment",4,1
50,"11213","Private room",2,2,"Brooklyn",0,0,92,9,"0","0",40,"Apartment",1,2
299,"10022","Entire home/apt",5,14,"Manhattan",21,0,100,10,"1","0",290,"Apartment",30,3
280,"11211","Entire home/apt",1,4,"Brooklyn",6,0,100,10,"1","1",115,"Apartment",2,1
80,"11211","Private room",1,2,"Brooklyn",3,0,93,10,"0","0",10,"Apartment",1,1
52,"11211","Private room",1,1,"Brooklyn",9,1,98,10,"0","0",50,"Loft",5,1
320,"11211","Entire home/apt",3,6,"Brooklyn",12,0,92,10,"0","0",150,"Apartment",4,1
58,"11237","Private room",1,2,"Brooklyn",29,0,87,9,"1","0",25,"Apartment",1,1
78,"11222","Private room",0,1,"Brooklyn",0,0,80,10,"1","0",0,"Apartment",1,1
35,"11221","Private room",1,1,"Brooklyn",0,0,92,10,"0","0",0,"Townhouse",3,2
175,"11206","Entire home/apt",2,6,"Brooklyn",0,0,93,9,"1","0",100,"Loft",2,1
145,"11211","Entire home/apt",1,4,"Brooklyn",0,0,97,10,"0","0",50,"Apartment",4,1
120,"10031","Private room",1,2,"Manhattan",4,0,100,8,"0","0",60,"Apartment",3,1
225,"10280","Entire home/apt",1,4,"Manhattan",0,0,90,10,"1","1",100,"Apartment",3,1
36,"11205","Shared room",1,1,"Brooklyn",20,0,85,9,"1","0",9,"Other",1,2
90,"10031","Entire home/apt",2,3,"Manhattan",0,0,73,8,"0","0",75,"Apartment",1,1
119,"11233","Entire home/apt",1,4,"Brooklyn",4,1,99,9,"1","0",65,"Townhouse",2,1
225,"10033","Entire home/apt",2,6,"Manhattan",0,0,100,9,"1","0",50,"Apartment",3,1
48,"11435","Private room",1,3,"Queens",0,1,99,9,"1","0",28,"Townhouse",1,2
105,"11238","Private room",1,2,"Brooklyn",28,1,91,10,"1","0",0,"Apartment",1,2
52,"11222","Private room",1,2,"Brooklyn",0,0,95,10,"1","0",0,"Apartment",2,2
